State_name,County_name,Concat,CrimeRate,CrimeRate,LAND_AREA,Tot_Population_ACS_14_18,PopulationDensity(P/sqMi),Median_Age_ACS_14_18,Poverty%2018
Maryland,KentCounty,MarylandKent,44,44,277.03,19593,70.73,47.5,11%
Texas,KendallCounty,TexasKendall,44,44,662.454,41982,63.37,42.1,5%
Georgia,BleckleyCounty,GeorgiaBleckley,44,44,215.87,12775,59.18,36.8,18%
SouthDakota,LawrenceCounty,SouthDakotaLawrence,44,44,800.035,25234,31.54,41.9,11%
Texas,MadisonCounty,TexasMadison,44,44,466.066,14128,30.31,34.7,10%
Illinois,WayneCounty,IllinoisWayne,44,44,713.814,16487,23.1,43.3,14%
Kentucky,BoyleCounty,KentuckyBoyle,43,43,180.168,29913,166.03,40.3,13%
Ohio,TuscarawasCounty,OhioTuscarawas,43,43,567.636,92526,163,41,13%
NorthCarolina,CurrituckCounty,NorthCarolinaCurrituck,43,43,261.853,25796,98.51,42.9,10%
NewYork,CortlandCounty,NewYorkCortland,43,43,498.759,48123,96.49,36.4,14%
Virginia,AmherstCounty,VirginiaAmherst,43,43,473.933,31882,67.27,44.3,14%
Texas,CampCounty,TexasCamp,43,43,195.826,12813,65.43,38.7,20%
Virginia,CarolineCounty,VirginiaCaroline,43,43,527.511,30184,57.22,40,8%
Iowa,HenryCounty,IowaHenry,43,43,434.329,19926,45.88,40,10%
Georgia,BerrienCounty,GeorgiaBerrien,43,43,451.896,19025,42.1,39.7,26%
Iowa,MillsCounty,IowaMills,43,43,437.436,14957,34.19,42.1,8%
Wisconsin,LincolnCounty,WisconsinLincoln,43,43,878.971,27848,31.68,47.2,9%
Texas,LeeCounty,TexasLee,43,43,629.017,16952,26.95,41.5,14%
Missouri,MadisonCounty,MissouriMadison,43,43,494.391,12205,24.69,42.1,15%
California,ColusaCounty,CaliforniaColusa,43,43,1150.733,21464,18.65,35.1,14%
Texas,LambCounty,TexasLamb,43,43,1016.181,13262,13.05,36,23%
Oregon,BakerCounty,OregonBaker,43,43,3068.357,15984,5.21,48.2,15%
Wyoming,ConverseCounty,WyomingConverse,43,43,4254.884,13997,3.29,40.1,8%
Virginia,GloucesterCounty,VirginiaGloucester,42,42,217.805,37161,170.62,44.7,8%
Virginia,PrinceGeorgeCounty,VirginiaPrinceGeorge,42,42,265.155,37894,142.91,37,8%
Minnesota,IsantiCounty,MinnesotaIsanti,42,42,435.796,38974,89.43,39.8,7%
Michigan,CharlevoixCounty,MichiganCharlevoix,42,42,416.339,26219,62.98,48.1,11%
Florida,UnionCounty,FloridaUnion,42,42,243.556,15239,62.57,39.5,14%
Georgia,GreeneCounty,GeorgiaGreene,42,42,387.436,16976,43.82,49.4,22%
Illinois,CrawfordCounty,IllinoisCrawford,42,42,443.63,19088,43.03,42,10%
Tennessee,MorganCounty,TennesseeMorgan,42,42,522.18,21596,41.36,41.1,19%
Illinois,BureauCounty,IllinoisBureau,42,42,869.03,33381,38.41,44,12%
NorthCarolina,NorthamptonCounty,NorthCarolinaNorthampton,42,42,536.59,20186,37.62,49,21%
WestVirginia,GreenbrierCounty,WestVirginiaGreenbrier,42,42,1019.568,35347,34.67,45.4,18%
Alabama,ClayCounty,AlabamaClay,42,42,603.961,13378,22.15,43.7,18%
Wisconsin,AshlandCounty,WisconsinAshland,42,42,1045.037,15712,15.03,41.8,14%
Texas,WilbargerCounty,TexasWilbarger,42,42,970.845,12906,13.29,37.8,17%
Colorado,MontezumaCounty,ColoradoMontezuma,42,42,2029.526,25909,12.77,44.4,16%
WestVirginia,HancockCounty,WestVirginiaHancock,41,41,82.609,29680,359.28,46.4,13%
Georgia,OconeeCounty,GeorgiaOconee,41,41,184.288,37017,200.86,40.4,6%
Ohio,FultonCounty,OhioFulton,41,41,405.444,42305,104.34,40.8,9%
Kentucky,TaylorCounty,KentuckyTaylor,41,41,266.328,25500,95.75,37.9,23%
Ohio,ChampaignCounty,OhioChampaign,41,41,428.671,38864,90.66,42.4,11%
Georgia,HarrisCounty,GeorgiaHarris,41,41,463.868,33590,72.41,43.1,7%
Ohio,GalliaCounty,OhioGallia,41,41,466.53,30195,64.72,40.6,22%
Texas,MorrisCounty,TexasMorris,41,41,251.985,12424,49.3,43,16%
Idaho,LatahCounty,IdahoLatah,41,41,1075.996,39239,36.47,28.3,19%
Georgia,MaconCounty,GeorgiaMacon,41,41,400.638,13480,33.65,40.2,23%
Illinois,WarrenCounty,IllinoisWarren,41,41,542.404,17338,31.97,39.3,12%
Kansas,McPhersonCounty,KansasMcPherson,41,41,898.275,28630,31.87,41.1,9%
Iowa,PageCounty,IowaPage,41,41,534.945,15363,28.72,44,11%
Arkansas,ChicotCounty,ArkansasChicot,41,41,644.303,10826,16.8,42.7,27%
Alabama,WashingtonCounty,AlabamaWashington,41,41,1080.208,16643,15.41,43.6,21%
Oregon,WascoCounty,OregonWasco,41,41,2381.518,25866,10.86,40.9,13%
NewMexico,QuayCounty,NewMexicoQuay,41,41,2874.349,8373,2.91,43.8,22%
Virginia,Waynesborocity,VirginiaWaynesborocity,40,40,15.04,21926,"1,457.85",39.4,17%
Illinois,WilliamsonCounty,IllinoisWilliamson,40,40,420.15,67299,160.18,40.9,14%
Indiana,LaGrangeCounty,IndianaLaGrange,40,40,379.623,38942,102.58,31.4,7%
Ohio,PerryCounty,OhioPerry,40,40,407.97,35985,88.21,39.9,19%
Tennessee,TrousdaleCounty,TennesseeTrousdale,40,40,114.193,9573,83.83,36,15%
Ohio,HighlandCounty,OhioHighland,40,40,553.084,43007,77.76,40.4,21%
Georgia,LanierCounty,GeorgiaLanier,40,40,185.261,10366,55.95,35.4,23%
NorthCarolina,WarrenCounty,NorthCarolinaWarren,40,40,428.457,20033,46.76,47.6,18%
Missouri,StoddardCounty,MissouriStoddard,40,40,823.223,29512,35.85,41.4,16%
Washington,DouglasCounty,WashingtonDouglas,40,40,1819.263,41371,22.74,37.1,13%
Texas,KarnesCounty,TexasKarnes,40,40,747.556,15387,20.58,34.7,15%
Missouri,LinnCounty,MissouriLinn,40,40,615.564,12186,19.8,42.1,15%
Texas,SwisherCounty,TexasSwisher,40,40,890.159,7484,8.41,35.7,20%
Virginia,Martinsvillecity,VirginiaMartinsvillecity,39,39,10.955,13101,"1,195.89",40.8,24%
Ohio,OttawaCounty,OhioOttawa,39,39,254.918,40709,159.69,49,10%
Virginia,OrangeCounty,VirginiaOrange,39,39,340.784,35612,104.5,42.1,8%
Mississippi,HancockCounty,MississippiHancock,39,39,473.748,46653,98.48,44,18%
Ohio,VanWertCounty,OhioVanWert,39,39,409.161,28281,69.12,40.9,11%
Ohio,CoshoctonCounty,OhioCoshocton,39,39,563.913,36574,64.86,41.4,16%
SouthDakota,BrookingsCounty,SouthDakotaBrookings,39,39,792.205,34239,43.22,26.7,14%
Iowa,EmmetCounty,IowaEmmet,39,39,395.883,9551,24.13,42.4,11%
Maine,WashingtonCounty,MaineWashington,39,39,2562.657,31694,12.37,48,18%
Texas,LiveOakCounty,TexasLiveOak,39,39,1039.696,12123,11.66,42.2,14%
Montana,LincolnCounty,MontanaLincoln,39,39,3612.916,19358,5.36,52.6,18%
Virginia,Stauntoncity,VirginiaStauntoncity,38,38,19.974,24452,"1,224.19",42.5,13%
Kentucky,MontgomeryCounty,KentuckyMontgomery,38,38,197.367,27759,140.65,39.1,20%
Indiana,ScottCounty,IndianaScott,38,38,190.396,23743,124.7,40.7,15%
Indiana,DeKalbCounty,IndianaDeKalb,38,38,362.826,42704,117.7,39.1,11%
Indiana,KnoxCounty,IndianaKnox,38,38,516.03,37409,72.49,38,16%
Pennsylvania,WyomingCounty,PennsylvaniaWyoming,38,38,397.323,27588,69.43,44.2,10%
NorthCarolina,MaconCounty,NorthCarolinaMacon,38,38,515.558,34410,66.74,49.8,17%
Virginia,NottowayCounty,VirginiaNottoway,38,38,314.393,15500,49.3,41.7,18%
Pennsylvania,BedfordCounty,PennsylvaniaBedford,38,38,1012.296,48611,48.02,46.2,13%
Michigan,ArenacCounty,MichiganArenac,38,38,363.191,15165,41.75,49.6,18%
Vermont,OrleansCounty,VermontOrleans,38,38,693.269,26911,38.82,45.8,14%
Tennessee,PolkCounty,TennesseePolk,38,38,434.677,16782,38.61,45.3,16%
Missouri,CrawfordCounty,MissouriCrawford,38,38,742.516,24280,32.7,41.7,19%
Wisconsin,AdamsCounty,WisconsinAdams,38,38,645.648,20073,31.09,53.3,14%
Arkansas,SevierCounty,ArkansasSevier,38,38,565.126,17193,30.42,34.9,21%
WestVirginia,RoaneCounty,WestVirginiaRoane,38,38,483.564,14205,29.38,45.1,20%
Arkansas,LawrenceCounty,ArkansasLawrence,38,38,587.616,16669,28.37,41.1,17%
SouthCarolina,AllendaleCounty,SouthCarolinaAllendale,38,38,408.091,9214,22.58,40.2,24%
Michigan,LakeCounty,MichiganLake,38,38,567.37,11763,20.73,52.7,23%
Colorado,RouttCounty,ColoradoRoutt,38,38,2362.027,24874,10.53,39.8,11%
Idaho,BlaineCounty,IdahoBlaine,38,38,2643.587,21994,8.32,43.2,14%
Oregon,MorrowCounty,OregonMorrow,38,38,2031.61,11215,5.52,38.4,15%
Nevada,LanderCounty,NevadaLander,38,38,5490.105,5746,1.05,37.2,15%
Minnesota,ChisagoCounty,MinnesotaChisago,37,37,414.862,54727,131.92,41,5%
Virginia,PageCounty,VirginiaPage,37,37,310.855,23749,76.4,45.1,18%
Georgia,UnionCounty,GeorgiaUnion,37,37,321.927,22775,70.75,53.9,14%
Ohio,MeigsCounty,OhioMeigs,37,37,430.098,23160,53.85,43.6,22%
Georgia,BrantleyCounty,GeorgiaBrantley,37,37,442.363,18561,41.96,40.9,24%
Illinois,MontgomeryCounty,IllinoisMontgomery,37,37,703.689,29009,41.22,43.1,14%
Kansas,JeffersonCounty,KansasJefferson,37,37,532.574,18888,35.47,44.2,8%
Iowa,PoweshiekCounty,IowaPoweshiek,37,37,584.932,18605,31.81,40.7,9%
Missouri,NodawayCounty,MissouriNodaway,37,37,876.962,22547,25.71,29.2,20%
Kansas,AllenCounty,KansasAllen,37,37,500.302,12630,25.24,41.8,16%
Michigan,CrawfordCounty,MichiganCrawford,37,37,556.279,13836,24.87,50.5,15%
Nebraska,DawsonCounty,NebraskaDawson,37,37,1013.098,23804,23.5,35.9,13%
Texas,EastlandCounty,TexasEastland,37,37,926.488,18270,19.72,42.4,20%
Pennsylvania,PotterCounty,PennsylvaniaPotter,37,37,1081.323,16937,15.66,46.7,14%
Kansas,CloudCounty,KansasCloud,37,37,715.343,9060,12.67,41,12%
Texas,RedRiverCounty,TexasRedRiver,37,37,1036.578,12275,11.84,45.6,18%
Montana,JeffersonCounty,MontanaJefferson,37,37,1656.258,11778,7.11,47.9,9%
California,MonoCounty,CaliforniaMono,37,37,3048.982,14174,4.65,38.3,10%
Georgia,BanksCounty,GeorgiaBanks,36,36,232.091,18510,79.75,41.1,13%
Georgia,TownsCounty,GeorgiaTowns,36,36,166.562,11417,68.55,53.7,15%
Virginia,WytheCounty,VirginiaWythe,36,36,461.821,28940,62.66,44.9,15%
Missouri,LafayetteCounty,MissouriLafayette,36,36,628.433,32589,51.86,42.3,13%
Illinois,DouglasCounty,IllinoisDouglas,36,36,416.665,19714,47.31,37.9,11%
Illinois,FultonCounty,IllinoisFulton,36,36,865.592,35418,40.92,43,15%
NorthCarolina,WashingtonCounty,NorthCarolinaWashington,36,36,348.135,12156,34.92,45.5,23%
Illinois,MasonCounty,IllinoisMason,36,36,539.239,13778,25.55,45.3,15%
Illinois,IroquoisCounty,IllinoisIroquois,36,36,1117.315,28169,25.21,44.5,14%
NewYork,LewisCounty,NewYorkLewis,36,36,1274.681,26719,20.96,42,14%
Missouri,MaconCounty,MissouriMacon,36,36,801.225,15254,19.04,43.3,15%
Nevada,StoreyCounty,NevadaStorey,36,36,262.92,3941,14.99,52.9,8%
Oregon,UnionCounty,OregonUnion,36,36,2036.606,26028,12.78,39.6,15%
Montana,DeerLodgeCounty,MontanaDeerLodge,36,36,736.532,9100,12.36,48.5,18%
Arizona,GrahamCounty,ArizonaGraham,36,36,4622.595,37879,8.19,33.3,19%
Wyoming,CarbonCounty,WyomingCarbon,36,36,7897.578,15477,1.96,38,12%
Utah,MillardCounty,UtahMillard,36,36,6572.423,12733,1.94,35.8,11%
RhodeIsland,BristolCounty,RhodeIslandBristol,35,35,24.164,48900,"2,023.67",44.2,7%
Kentucky,WhitleyCounty,KentuckyWhitley,35,35,437.83,36089,82.43,36.8,25%
Indiana,ClintonCounty,IndianaClinton,35,35,405.07,32301,79.74,38.2,12%
Virginia,BotetourtCounty,VirginiaBotetourt,35,35,541.203,33222,61.39,47,8%
Vermont,CaledoniaCounty,VermontCaledonia,35,35,648.864,30425,46.89,44.2,12%
Wisconsin,ShawanoCounty,WisconsinShawano,35,35,893.056,41009,45.92,45,10%
Minnesota,MilleLacsCounty,MinnesotaMilleLacs,35,35,572.309,25728,44.95,40.4,12%
Illinois,UnionCounty,IllinoisUnion,35,35,413.457,17127,41.42,43.7,18%
Georgia,JohnsonCounty,GeorgiaJohnson,35,35,303.009,9730,32.11,41,22%
Idaho,MinidokaCounty,IdahoMinidoka,35,35,757.59,20615,27.21,35.2,19%
Alabama,PickensCounty,AlabamaPickens,35,35,881.408,20298,23.03,42.4,22%
Wisconsin,BurnettCounty,WisconsinBurnett,35,35,821.848,15258,18.57,52.5,13%
Pennsylvania,ForestCounty,PennsylvaniaForest,35,35,427.185,7351,17.21,40.4,6%
Ohio,GeaugaCounty,OhioGeauga,34,34,400.169,93961,234.8,44.6,6%
Georgia,ChattoogaCounty,GeorgiaChattooga,34,34,313.336,24817,79.2,39.5,18%
Minnesota,NicolletCounty,MinnesotaNicollet,34,34,448.493,33783,75.33,36.3,9%
Nebraska,PlatteCounty,NebraskaPlatte,34,34,674.06,33063,49.05,38.5,8%
Oregon,HoodRiverCounty,OregonHoodRiver,34,34,521.949,23131,44.32,39.1,10%
Michigan,CheboyganCounty,MichiganCheboygan,34,34,715.264,25458,35.59,50.7,15%
Ohio,MorganCounty,OhioMorgan,34,34,416.423,14702,35.31,44.3,19%
SouthDakota,ClayCounty,SouthDakotaClay,34,34,412.182,13925,33.78,25,21%
Alabama,HenryCounty,AlabamaHenry,34,34,561.75,17124,30.48,44.1,13%
NorthCarolina,BertieCounty,NorthCarolinaBertie,34,34,699.271,19644,28.09,45.2,21%
Illinois,FordCounty,IllinoisFord,34,34,485.614,13398,27.59,43,15%
Georgia,TerrellCounty,GeorgiaTerrell,34,34,335.437,8859,26.41,40.9,31%
Nebraska,SalineCounty,NebraskaSaline,34,34,574.019,14288,24.89,35.8,13%
Missouri,BartonCounty,MissouriBarton,34,34,591.921,11850,20.02,41.4,21%
Maine,FranklinCounty,MaineFranklin,34,34,1696.61,30019,17.69,46,12%
Missouri,St.ClairCounty,MissouriSt.Clair,34,34,669.983,9383,14,49.9,17%
SouthDakota,MeadeCounty,SouthDakotaMeade,34,34,3470.984,27424,7.9,36.2,7%
Montana,RichlandCounty,MontanaRichland,34,34,2084.143,11360,5.45,38.9,5%
Colorado,BroomfieldCounty,ColoradoBroomfield,33,33,33.033,66120,"2,001.63",37.7,5%
Virginia,Emporiacity,VirginiaEmporiacity,33,33,6.894,5381,780.53,38.4,28%
Mississippi,LamarCounty,MississippiLamar,33,33,497.055,61223,123.17,35.4,16%
Ohio,ClintonCounty,OhioClinton,33,33,408.684,41896,102.51,39.9,13%
Kentucky,SimpsonCounty,KentuckySimpson,33,33,234.206,18063,77.12,39.5,15%
Minnesota,McLeodCounty,MinnesotaMcLeod,33,33,491.471,35825,72.89,40.6,9%
Pennsylvania,ElkCounty,PennsylvaniaElk,33,33,827.358,30608,36.99,46.9,10%
Maine,HancockCounty,MaineHancock,33,33,1586.891,54541,34.37,48.5,11%
Missouri,LivingstonCounty,MissouriLivingston,33,33,532.328,15076,28.32,40.3,15%
WestVirginia,BraxtonCounty,WestVirginiaBraxton,33,33,510.811,14282,27.96,45.2,21%
Arkansas,ClayCounty,ArkansasClay,33,33,639.464,15061,23.55,43,22%
Washington,PacificCounty,WashingtonPacific,33,33,932.658,21281,22.82,53.1,17%
Missouri,TexasCounty,MissouriTexas,33,33,1177.266,25671,21.81,42.7,23%
Alabama,BullockCounty,AlabamaBullock,33,33,622.805,10352,16.62,39.6,30%
Texas,TerryCounty,TexasTerry,33,33,888.839,12615,14.19,34.7,14%
Arkansas,ScottCounty,ArkansasScott,33,33,892.321,10442,11.7,41,22%
Missouri,CharitonCounty,MissouriChariton,33,33,751.179,7546,10.05,45.5,12%
Georgia,ClinchCounty,GeorgiaClinch,33,33,800.221,6743,8.43,37.7,39%
NewMexico,ColfaxCounty,NewMexicoColfax,33,33,3758.061,12353,3.29,49,23%
Idaho,ValleyCounty,IdahoValley,33,33,3664.515,10401,2.84,48.7,10%
NewMexico,LosAlamosCounty,NewMexicoLosAlamos,32,32,109.168,18356,168.14,42.5,5%
Ohio,MadisonCounty,OhioMadison,32,32,465.873,43988,94.42,40.7,9%
Indiana,HarrisonCounty,IndianaHarrison,32,32,484.517,39712,81.96,42.5,10%
Nebraska,CassCounty,NebraskaCass,32,32,557.446,25702,46.11,41.6,6%
Mississippi,StoneCounty,MississippiStone,32,32,445.483,18375,41.25,37.5,16%
Missouri,AndrewCounty,MissouriAndrew,32,32,432.704,17403,40.22,42.4,8%
Virginia,RockbridgeCounty,VirginiaRockbridge,32,32,597.557,22509,37.67,48.7,14%
Georgia,LincolnCounty,GeorgiaLincoln,32,32,210.38,7799,37.07,47.3,19%
Pennsylvania,FultonCounty,PennsylvaniaFulton,32,32,437.552,14506,33.15,45,11%
Michigan,MissaukeeCounty,MichiganMissaukee,32,32,564.725,15006,26.57,43.7,15%
Iowa,HamiltonCounty,IowaHamilton,32,32,576.75,15110,26.2,42.4,10%
Iowa,CassCounty,IowaCass,32,32,564.271,13191,23.38,44.9,11%
Florida,FranklinCounty,FloridaFranklin,32,32,534.724,11736,21.95,45,18%
Texas,SabineCounty,TexasSabine,32,32,491.39,10458,21.28,52.7,21%
Wisconsin,WashburnCounty,WisconsinWashburn,32,32,797.115,15689,19.68,50.7,13%
Florida,GladesCounty,FloridaGlades,32,32,806.01,13363,16.58,47.2,15%
Wisconsin,BayfieldCounty,WisconsinBayfield,32,32,1477.862,14992,10.14,52,11%
Montana,PowellCounty,MontanaPowell,32,32,2326.392,6861,2.95,45.3,10%
Ohio,HockingCounty,OhioHocking,31,31,421.321,28495,67.63,42.9,13%
Ohio,HardinCounty,OhioHardin,31,31,470.406,31542,67.05,35.5,15%
Wisconsin,GreenCounty,WisconsinGreen,31,31,583.958,36864,63.13,42.9,8%
Missouri,MoniteauCounty,MissouriMoniteau,31,31,415.025,15958,38.45,37.9,12%
Illinois,JohnsonCounty,IllinoisJohnson,31,31,343.917,12602,36.64,43.2,10%
Virginia,AlleghanyCounty,VirginiaAlleghany,31,31,445.457,15286,34.32,47.4,20%
Idaho,GemCounty,IdahoGem,31,31,560.9,17052,30.4,45.1,18%
Iowa,O'BrienCounty,IowaO'Brien,31,31,573.037,13911,24.28,42.4,9%
Texas,FreestoneCounty,TexasFreestone,31,31,877.738,19709,22.45,40.4,16%
Texas,MontagueCounty,TexasMontague,31,31,930.905,19409,20.85,43.4,14%
Texas,LavacaCounty,TexasLavaca,31,31,969.708,19941,20.56,43.5,11%
Texas,YoungCounty,TexasYoung,31,31,914.467,18114,19.81,41.4,12%
Texas,JacksonCounty,TexasJackson,31,31,829.434,14820,17.87,38.5,14%
Texas,SanAugustineCounty,TexasSanAugustine,31,31,530.658,8327,15.69,49.4,23%
Texas,ComancheCounty,TexasComanche,31,31,937.753,13495,14.39,44.8,16%
Wisconsin,SawyerCounty,WisconsinSawyer,31,31,1257.307,16370,13.02,50.2,17%
Montana,GlacierCounty,MontanaGlacier,31,31,2995.937,13699,4.57,31.4,33%
Pennsylvania,UnionCounty,PennsylvaniaUnion,30,30,315.98,45114,142.77,39.4,9%
Virginia,NewKentCounty,VirginiaNewKent,30,30,209.73,21103,100.62,43.7,5%
Georgia,FranklinCounty,GeorgiaFranklin,30,30,261.497,22514,86.1,41,24%
Kentucky,PikeCounty,KentuckyPike,30,30,786.835,60483,76.87,42.1,26%
NorthCarolina,AveryCounty,NorthCarolinaAvery,30,30,247.087,17501,70.83,44.4,12%
Georgia,FanninCounty,GeorgiaFannin,30,30,386.725,24925,64.45,51.4,13%
WestVirginia,MasonCounty,WestVirginiaMason,30,30,430.748,26939,62.54,44.1,17%
Illinois,JerseyCounty,IllinoisJersey,30,30,369.272,22069,59.76,42.7,9%
Illinois,RandolphCounty,IllinoisRandolph,30,30,575.499,32546,56.55,42,11%
Georgia,MorganCounty,GeorgiaMorgan,30,30,347.347,18235,52.5,44.5,10%
Virginia,DickensonCounty,VirginiaDickenson,30,30,330.533,14960,45.26,44.3,23%
Kentucky,OhioCounty,KentuckyOhio,30,30,587.272,24071,40.99,40.6,20%
Tennessee,FentressCounty,TennesseeFentress,30,30,498.612,17994,36.09,45,21%
Tennessee,DecaturCounty,TennesseeDecatur,30,30,333.846,11683,35,45.8,19%
Wisconsin,IowaCounty,WisconsinIowa,30,30,762.579,23620,30.97,42.5,8%
Arkansas,IzardCounty,ArkansasIzard,30,30,580.577,13559,23.35,48,16%
Kansas,DickinsonCounty,KansasDickinson,30,30,847.072,19004,22.43,41.5,12%
Georgia,WilkesCounty,GeorgiaWilkes,30,30,469.491,9884,21.05,46.1,24%
Arkansas,StoneCounty,ArkansasStone,30,30,606.405,12446,20.52,49.8,22%
Arkansas,MadisonCounty,ArkansasMadison,30,30,834.256,16076,19.27,42.6,17%
Texas,OchiltreeCounty,TexasOchiltree,30,30,917.629,10348,11.28,31.6,12%
Michigan,MackinacCounty,MichiganMackinac,30,30,1021.57,10817,10.59,52,16%
Nebraska,CheyenneCounty,NebraskaCheyenne,30,30,1196.288,9852,8.24,41,10%
Ohio,UnionCounty,OhioUnion,29,29,431.73,55654,128.91,38.4,6%
Ohio,BrownCounty,OhioBrown,29,29,490.015,43679,89.14,41.8,16%
Ohio,MercerCounty,OhioMercer,29,29,462.447,40806,88.24,39.9,7%
Illinois,OgleCounty,IllinoisOgle,29,29,758.576,51328,67.66,42.4,10%
Ohio,HenryCounty,OhioHenry,29,29,416.008,27316,65.66,41.3,9%
Virginia,CarrollCounty,VirginiaCarroll,29,29,474.689,29738,62.65,47.4,15%
Virginia,LeeCounty,VirginiaLee,29,29,435.517,24134,55.41,44.4,22%
Maine,WaldoCounty,MaineWaldo,29,29,729.918,39418,54,46.2,14%
Vermont,AddisonCounty,VermontAddison,29,29,766.325,36939,48.2,43.7,7%
Minnesota,FreebornCounty,MinnesotaFreeborn,29,29,707.088,30526,43.17,44.2,12%
Illinois,JoDaviessCounty,IllinoisJoDaviess,29,29,601.09,21834,36.32,49.7,8%
Texas,BanderaCounty,TexasBandera,29,29,790.961,21763,27.51,52.1,15%
Texas,BurlesonCounty,TexasBurleson,29,29,659.026,17863,27.11,42.6,12%
Missouri,NewMadridCounty,MissouriNewMadrid,29,29,674.837,17811,26.39,41.7,22%
Alabama,HaleCounty,AlabamaHale,29,29,643.942,14887,23.12,39.2,26%
Arkansas,BradleyCounty,ArkansasBradley,29,29,649.232,10948,16.86,40.2,23%
Arkansas,LeeCounty,ArkansasLee,29,29,602.621,9398,15.6,41.8,21%
Colorado,OteroCounty,ColoradoOtero,29,29,1261.962,18325,14.52,40.2,24%
Nebraska,JeffersonCounty,NebraskaJefferson,29,29,570.183,7188,12.61,45.7,12%
Colorado,GunnisonCounty,ColoradoGunnison,29,29,3239.101,16537,5.11,34.5,13%
Virginia,Williamsburgcity,VirginiaWilliamsburgcity,28,28,9.022,14788,"1,639.10",24.6,16%
Georgia,McDuffieCounty,GeorgiaMcDuffie,28,28,257.463,21498,83.5,37.6,25%
Georgia,JonesCounty,GeorgiaJones,28,28,393.935,28548,72.47,40.1,15%
Kentucky,MasonCounty,KentuckyMason,28,28,240.128,17153,71.43,40.7,18%
NewYork,SchoharieCounty,NewYorkSchoharie,28,28,621.818,31364,50.44,45.1,13%
Michigan,AntrimCounty,MichiganAntrim,28,28,475.703,23177,48.72,50.7,12%
Illinois,PerryCounty,IllinoisPerry,28,28,441.762,21384,48.41,41.7,14%
Indiana,BrownCounty,IndianaBrown,28,28,311.982,15034,48.19,49.2,9%
Minnesota,LyonCounty,MinnesotaLyon,28,28,714.558,25839,36.16,35.5,13%
Iowa,FloydCounty,IowaFloyd,28,28,500.631,15858,31.68,43.9,15%
Illinois,FayetteCounty,IllinoisFayette,28,28,716.482,21724,30.32,41.5,16%
Iowa,UnionCounty,IowaUnion,28,28,423.646,12453,29.39,39.9,14%
Iowa,AppanooseCounty,IowaAppanoose,28,28,497.292,12510,25.16,45.4,16%
Missouri,MontgomeryCounty,MissouriMontgomery,28,28,536.246,11545,21.53,44,17%
Missouri,IronCounty,MissouriIron,28,28,550.259,10221,18.57,45.4,20%
Georgia,HancockCounty,GeorgiaHancock,28,28,471.84,8535,18.09,46.5,17%
Arkansas,MonroeCounty,ArkansasMonroe,28,28,607.123,7249,11.94,47,28%
Missouri,ShannonCounty,MissouriShannon,28,28,1003.82,8246,8.21,45.1,28%
Virginia,Salemcity,VirginiaSalemcity,27,27,14.436,25519,"1,767.73",41.3,8%
Virginia,Franklincity,VirginiaFranklincity,27,27,8.206,8211,"1,000.61",38.9,16%
WestVirginia,BrookeCounty,WestVirginiaBrooke,27,27,89.206,22772,255.27,46.2,13%
Virginia,KingGeorgeCounty,VirginiaKingGeorge,27,27,179.637,25890,144.12,37.3,6%
Kentucky,MarshallCounty,KentuckyMarshall,27,27,301.252,31166,103.45,44.8,11%
Indiana,CassCounty,IndianaCass,27,27,412.158,38084,92.4,40.8,14%
Missouri,RandolphCounty,MissouriRandolph,27,27,482.683,24945,51.68,39.1,14%
Illinois,DeWittCounty,IllinoisDeWitt,27,27,397.515,16042,40.36,43.1,11%
Texas,FranklinCounty,TexasFranklin,27,27,284.39,10679,37.55,43,8%
Virginia,PatrickCounty,VirginiaPatrick,27,27,483.097,17859,36.97,49.6,18%
NorthCarolina,SwainCounty,NorthCarolinaSwain,27,27,527.997,14254,27,41.4,17%
Utah,WasatchCounty,UtahWasatch,27,27,1175.5,30523,25.97,33.4,7%
Virginia,CharlotteCounty,VirginiaCharlotte,27,27,475.27,12095,25.45,45.8,24%
Illinois,GreeneCounty,IllinoisGreene,27,27,543.019,13218,24.34,42.9,14%
Minnesota,HubbardCounty,MinnesotaHubbard,27,27,925.675,20862,22.54,48.6,11%
Alabama,CoosaCounty,AlabamaCoosa,27,27,650.926,10855,16.68,46.9,13%
Iowa,PaloAltoCounty,IowaPaloAlto,27,27,563.845,9055,16.06,41.8,6%
Iowa,FremontCounty,IowaFremont,27,27,511.149,6968,13.63,45.8,9%
Missouri,CarterCounty,MissouriCarter,27,27,507.361,6197,12.21,41,17%
Montana,ParkCounty,MontanaPark,27,27,2803.062,16246,5.8,46.2,12%
Virginia,FluvannaCounty,VirginiaFluvanna,26,26,286.003,26282,91.89,43.3,5%
